attendance_rate_14d,attendance_rate_30d,absence_streak,late_ratio_14d,gpa_overall,avg_grade_last5,grade_trend,exam_fail_rate,homework_completion_rate,overdue_rate,missed_homework_streak,has_overdue_payment,max_debt_days,overdue_payment_count,dropped_out
0.759835,0.745065,0.000000,0.177589,0.575053,0.588768,0.620219,0.418223,0.299638,0.325671,0.000000,0.000000,0.000000,0.000000,0.000000
0.998287,1.000000,0.200000,0.081400,0.801085,0.787633,0.643314,0.136097,0.869408,0.162300,0.000000,0.000000,0.000000,0.000000,0.000000
0.753801,0.694017,0.200000,0.211487,0.810367,0.798165,0.500165,0.198838,0.356270,0.433661,0.000000,0.000000,0.000000,0.000000,0.000000
0.893735,0.872618,0.000000,0.140875,0.853884,0.895790,0.559337,0.024399,0.901949,0.063736,0.000000,0.000000,0.000000,0.000000,0.000000
0.625809,0.621802,0.200000,0.457101,0.568742,0.570727,0.522081,0.563189,0.937630,0.267212,0.000000,0.000000,0.000000,0.000000,0.000000
0.526802,0.498786,0.200000,0.463229,0.325891,0.297091,0.479964,0.297700,0.407810,0.477090,0.300000,0.000000,0.000000,0.000000,0.000000
0.922774,0.878594,0.000000,0.020649,0.845144,0.877682,0.436919,0.024327,0.951059,0.045140,0.000000,0.000000,0.000000,0.000000,0.000000
0.218531,0.346761,0.100000,0.442972,0.286059,0.101530,0.338324,0.317029,0.209070,0.686341,0.200000,0.000000,0.000000,0.000000,1.000000
0.905680,0.859136,0.000000,0.070078,0.937394,0.848943,0.481480,0.095024,0.909422,0.032667,0.000000,0.000000,0.000000,0.000000,0.000000
0.673972,0.692957,0.000000,0.089384,0.697127,0.682973,0.695086,0.112124,0.540007,0.112981,0.000000,0.000000,0.000000,0.000000,0.000000
0.270276,0.307282,1.000000,0.726517,0.039266,0.000000,0.121639,0.878875,0.089080,0.785509,0.400000,1.000000,0.182995,0.800000,1.000000
0.498922,0.346963,0.000000,0.365002,0.504506,0.543785,0.504083,0.463723,0.348080,0.314160,0.000000,0.000000,0.000000,0.000000,0.000000
0.620630,0.602961,0.000000,0.206513,0.810076,0.844646,0.369660,0.498845,0.743636,0.171455,0.100000,0.000000,0.000000,0.000000,0.000000
0.281638,0.381927,0.100000,0.152858,0.309762,0.240699,0.373992,0.357239,0.259717,0.498022,0.300000,0.000000,0.000000,0.000000,0.000000
0.796118,0.805911,0.000000,0.039515,0.774627,0.826136,0.552359,0.064717,0.802302,0.093713,0.000000,0.000000,0.000000,0.000000,0.000000
0.914186,0.912760,0.000000,0.125762,0.721008,0.654175,0.501889,0.000769,0.638595,0.015851,0.000000,0.000000,0.000000,0.000000,0.000000
0.325505,0.231144,0.400000,0.425344,0.422991,0.408515,0.395454,0.101159,0.488400,0.420613,0.100000,0.000000,0.000000,0.000000,1.000000
0.543345,0.593822,0.200000,0.521083,0.612673,0.470710,0.233863,0.685603,0.508079,0.786046,0.300000,1.000000,0.089454,0.600000,1.000000
0.813917,0.777187,0.000000,0.129579,0.811461,0.873440,0.408845,0.402728,0.814685,0.082925,0.100000,1.000000,0.051319,0.200000,0.000000
0.411829,0.510086,0.200000,0.330727,0.222585,0.147379,0.172351,0.697954,0.420030,0.562857,0.500000,0.000000,0.000000,0.000000,1.000000
0.781307,0.814064,0.000000,0.147079,0.772013,0.765005,0.544497,0.065726,0.915767,0.038085,0.000000,0.000000,0.000000,0.000000,0.000000
0.229680,0.177728,0.000000,0.289197,0.241805,0.113624,0.584201,0.286380,0.242112,0.343357,0.300000,0.000000,0.000000,0.000000,0.000000
0.606659,0.592009,0.000000,0.023912,0.911620,1.000000,0.467813,0.003153,0.764525,0.078020,0.000000,0.000000,0.000000,0.000000,0.000000
0.805474,0.766637,0.000000,0.371039,0.978659,0.810401,0.229171,0.061748,0.737018,0.337114,0.100000,1.000000,0.016500,0.200000,0.000000
0.890557,0.851368,0.000000,0.019477,0.890580,0.903378,0.794681,0.082049,0.942172,0.048133,0.000000,0.000000,0.000000,0.000000,0.000000
0.929590,0.918718,0.000000,0.086145,0.892219,0.911227,0.670259,0.047205,0.946123,0.077857,0.000000,0.000000,0.000000,0.000000,0.000000
0.615072,0.570344,0.100000,0.118101,0.399708,0.415507,0.596699,0.086736,0.442416,0.259597,0.000000,1.000000,0.031705,0.200000,0.000000
0.802443,0.806692,0.000000,0.173381,0.835460,0.879321,0.392592,0.040468,0.908447,0.078186,0.000000,0.000000,0.000000,0.000000,0.000000
0.126354,0.158699,0.600000,0.813609,0.188840,0.112173,0.229567,0.719060,0.085182,0.703253,0.600000,0.000000,0.000000,0.000000,1.000000
0.280098,0.278101,1.000000,0.516903,0.044390,0.000000,0.125197,0.652258,0.032822,0.907971,0.500000,1.000000,0.081201,1.000000,1.000000
0.778427,0.737098,0.000000,0.048239,0.731419,0.746993,0.565822,0.007355,0.869106,0.100234,0.000000,0.000000,0.000000,0.000000,0.000000
0.819141,0.795105,0.100000,0.051381,0.667227,0.605565,0.513689,0.053437,0.706923,0.038026,0.000000,0.000000,0.000000,0.000000,0.000000
0.990232,0.989280,0.000000,0.024712,0.765584,0.723705,0.420205,0.121771,0.725575,0.000954,0.000000,0.000000,0.000000,0.000000,0.000000
0.691701,0.690943,0.000000,0.284641,0.698283,0.715107,0.482002,0.137113,0.707740,0.050152,0.200000,0.000000,0.000000,0.000000,0.000000
0.594938,0.565315,0.400000,0.192900,0.390044,0.361071,0.291537,0.415050,0.632225,0.161895,0.200000,0.000000,0.000000,0.000000,1.000000
0.905788,0.952856,0.000000,0.104281,0.672639,0.701738,0.469929,0.037207,0.896895,0.052894,0.000000,0.000000,0.000000,0.000000,0.000000
0.950161,0.985276,0.000000,0.101698,0.658339,0.699687,0.640646,0.035717,0.895064,0.031152,0.000000,0.000000,0.000000,0.000000,0.000000
0.970649,0.914069,0.000000,0.180037,0.854738,0.884346,0.711725,0.125554,0.825796,0.025607,0.000000,0.000000,0.000000,0.000000,0.000000
0.761028,0.750631,0.000000,0.125885,0.831070,0.759234,0.496577,0.010224,0.889357,0.087579,0.000000,0.000000,0.000000,0.000000,0.000000
0.212207,0.282646,0.100000,0.239746,0.307723,0.251350,0.211238,0.689398,0.338175,0.502787,0.600000,1.000000,0.140175,0.600000,1.000000
0.120269,0.134219,1.000000,0.425187,0.196256,0.138908,0.202924,0.549788,0.073704,0.877273,0.700000,1.000000,0.698334,0.600000,1.000000
0.514294,0.674171,0.100000,0.284758,0.450490,0.252577,0.326373,0.323799,0.303479,0.386568,0.600000,1.000000,0.658491,0.600000,1.000000
0.119005,0.200949,0.200000,0.341885,0.330648,0.199565,0.332703,0.333022,0.128214,0.778586,0.500000,0.000000,0.000000,0.000000,1.000000
0.631029,0.653482,0.000000,0.006805,0.930924,0.970487,0.472477,0.109514,0.889006,0.162690,0.000000,0.000000,0.000000,0.000000,0.000000
0.976319,0.967240,0.000000,0.111769,0.690306,0.716844,0.632375,0.058260,0.789168,0.145707,0.000000,0.000000,0.000000,0.000000,0.000000
0.727594,0.758109,0.100000,0.091779,0.730012,0.818366,0.564774,0.165187,0.939719,0.230253,0.000000,0.000000,0.000000,0.000000,0.000000
0.505767,0.520651,0.000000,0.216721,0.750211,0.685783,0.727039,0.284636,0.800341,0.208026,0.000000,0.000000,0.000000,0.000000,0.000000
0.785934,0.820295,0.000000,0.023942,0.655348,0.725563,0.587192,0.003573,0.932228,0.102492,0.000000,0.000000,0.000000,0.000000,0.000000
0.935570,1.000000,0.000000,0.153032,0.868097,0.837815,0.536860,0.001691,0.852225,0.040108,0.000000,0.000000,0.000000,0.000000,0.000000
0.989433,0.973950,0.000000,0.097371,0.885971,0.909767,0.430147,0.044254,0.761575,0.018056,0.000000,0.000000,0.000000,0.000000,0.000000
0.336423,0.261945,0.100000,0.485415,0.375456,0.290996,0.536094,0.324529,0.525682,0.485429,0.300000,1.000000,0.023655,0.200000,0.000000
0.774295,0.776151,0.000000,0.191077,0.566308,0.446509,0.428005,0.140856,0.833704,0.346471,0.000000,1.000000,0.005277,0.200000,0.000000
0.432320,0.356404,0.100000,0.271212,0.558618,0.648298,0.421139,0.377861,0.575292,0.493173,0.300000,1.000000,0.045752,0.400000,0.000000
0.719769,0.740701,0.000000,0.152948,0.827045,0.801190,0.547293,0.102218,0.974079,0.041059,0.000000,1.000000,0.020366,0.200000,0.000000
0.765072,0.714074,0.000000,0.024945,0.744000,0.751895,0.557051,0.090535,0.883451,0.141213,0.000000,0.000000,0.000000,0.000000,0.000000
0.859939,0.874568,0.000000,0.057750,0.948359,0.959145,0.568194,0.094892,0.753914,0.100544,0.000000,0.000000,0.000000,0.000000,0.000000
0.343833,0.402155,0.500000,0.567581,0.343359,0.210988,0.424979,0.731879,0.399265,0.578053,0.400000,0.000000,0.000000,0.000000,1.000000
0.965990,0.921433,0.100000,0.515737,0.802234,0.835432,0.419237,0.053669,0.920152,0.107552,0.000000,1.000000,0.068252,0.400000,0.000000
0.854798,0.875918,0.000000,0.050766,0.697573,0.684073,0.663527,0.117948,0.869850,0.063474,0.000000,0.000000,0.000000,0.000000,0.000000
0.476111,0.398736,0.100000,0.040577,0.584232,0.592806,0.181043,0.373966,0.328481,0.547990,0.200000,0.000000,0.000000,0.000000,0.000000
0.777642,0.730383,0.000000,0.156552,0.837172,0.769955,0.476708,0.409002,0.705401,0.286220,0.100000,0.000000,0.000000,0.000000,0.000000
0.572130,0.571482,0.200000,0.279892,0.383727,0.437498,0.534593,0.030389,0.933780,0.080818,0.000000,0.000000,0.000000,0.000000,0.000000
0.439189,0.413060,0.000000,0.347809,0.784356,0.857158,0.530350,0.139537,0.563356,0.162255,0.100000,0.000000,0.000000,0.000000,0.000000
0.832988,0.836644,0.000000,0.042812,0.761560,0.736406,0.448679,0.042376,0.894008,0.218390,0.000000,0.000000,0.000000,0.000000,0.000000
0.995612,1.000000,0.000000,0.023499,0.592312,0.526738,0.424154,0.167089,0.905924,0.030256,0.000000,0.000000,0.000000,0.000000,0.000000
0.631532,0.595260,0.000000,0.242478,0.856708,0.735002,0.624676,0.154427,0.627521,0.119220,0.000000,0.000000,0.000000,0.000000,0.000000
0.499662,0.588009,0.200000,0.636569,0.352757,0.224605,0.114954,0.430682,0.462409,0.593673,0.500000,1.000000,0.263792,0.400000,1.000000
0.432675,0.599178,0.600000,0.364590,0.277665,0.101998,0.218426,0.726150,0.456945,0.639806,0.500000,1.000000,0.439112,0.600000,0.000000
0.285750,0.368218,0.600000,0.295049,0.358490,0.267900,0.398456,0.554627,0.430589,0.333261,0.400000,0.000000,0.000000,0.000000,1.000000
0.281597,0.319620,0.200000,0.507607,0.441174,0.285131,0.250527,0.619786,0.286501,0.349855,0.400000,1.000000,0.016944,0.600000,1.000000
0.876374,0.920104,0.100000,0.055787,0.724988,0.659614,0.457527,0.009970,0.936741,0.093325,0.000000,0.000000,0.000000,0.000000,0.000000
0.907388,0.827432,0.000000,0.154412,0.752716,0.663484,0.506263,0.138264,0.937292,0.514085,0.000000,1.000000,0.087119,0.200000,0.000000
0.570447,0.575762,0.300000,0.328171,0.451088,0.363739,0.358117,0.358675,0.606354,0.441303,0.200000,1.000000,0.051370,0.200000,0.000000
0.577368,0.579441,0.200000,0.072829,0.768392,0.881367,0.540436,0.239009,0.758785,0.103995,0.100000,0.000000,0.000000,0.000000,0.000000
0.892744,0.857762,0.000000,0.102948,0.759973,0.696237,0.595777,0.022231,0.747822,0.208344,0.100000,0.000000,0.000000,0.000000,0.000000
0.325524,0.491602,0.400000,0.589196,0.619669,0.474398,0.262629,0.485384,0.394733,0.703793,0.400000,1.000000,0.275899,0.600000,1.000000
0.963069,1.000000,0.000000,0.061002,0.724612,0.764358,0.533919,0.048170,0.829347,0.206568,0.000000,0.000000,0.000000,0.000000,0.000000
0.877998,0.855505,0.200000,0.108406,0.694940,0.745438,0.631058,0.098131,0.891817,0.108701,0.000000,0.000000,0.000000,0.000000,0.000000
0.156423,0.258316,0.200000,0.390309,0.448495,0.301947,0.373588,0.532235,0.240174,0.650657,0.500000,1.000000,0.580150,0.600000,1.000000
0.443125,0.400376,0.000000,0.106437,0.658380,0.543189,0.632252,0.236247,0.605261,0.219434,0.000000,0.000000,0.000000,0.000000,0.000000
0.468139,0.357565,0.200000,0.268596,0.255571,0.275685,0.602357,0.234701,0.440042,0.139222,0.300000,1.000000,0.246262,0.400000,0.000000
0.992291,0.966027,0.000000,0.091891,0.881763,0.889391,0.608405,0.012377,0.828286,0.043541,0.000000,0.000000,0.000000,0.000000,0.000000
0.946795,0.939257,0.000000,0.070685,0.908251,0.919933,0.525092,0.019173,0.869990,0.171357,0.000000,0.000000,0.000000,0.000000,0.000000
0.559883,0.469213,0.400000,0.244140,0.561823,0.441659,0.417352,0.169744,0.442792,0.513377,0.300000,0.000000,0.000000,0.000000,1.000000
0.859409,0.802351,0.000000,0.240161,0.812951,0.904686,0.593890,0.073833,0.731619,0.028779,0.000000,0.000000,0.000000,0.000000,0.000000
0.618488,0.579424,0.200000,0.156465,0.879028,0.900592,0.757608,0.115162,0.892959,0.213481,0.000000,0.000000,0.000000,0.000000,0.000000
0.515734,0.481875,0.200000,0.626713,0.486904,0.463921,0.386264,0.587177,0.703553,0.396275,0.300000,1.000000,0.844843,0.600000,0.000000
0.850597,0.811112,0.000000,0.097446,0.627504,0.675554,0.498030,0.059556,0.985765,0.061501,0.000000,0.000000,0.000000,0.000000,0.000000
0.921867,0.914958,0.000000,0.260554,0.796623,0.807163,0.401987,0.197171,0.738543,0.063142,0.000000,0.000000,0.000000,0.000000,0.000000
0.576304,0.535372,0.000000,0.199095,0.914648,0.916480,0.419938,0.032376,0.747490,0.238764,0.000000,0.000000,0.000000,0.000000,0.000000
0.334283,0.374194,0.400000,0.395281,0.391198,0.266064,0.125043,0.350818,0.372249,0.269101,0.400000,1.000000,0.490924,0.200000,1.000000
0.924196,0.880871,0.000000,0.038110,0.989684,1.000000,0.473583,0.006154,0.963011,0.236685,0.000000,0.000000,0.000000,0.000000,0.000000
0.428389,0.289541,0.400000,0.291393,0.197145,0.106445,0.469380,0.168024,0.517207,0.476081,0.000000,0.000000,0.000000,0.000000,0.000000
0.625727,0.620274,0.000000,0.247658,0.646567,0.520614,0.119947,0.542008,0.660856,0.242003,0.200000,1.000000,0.002922,0.200000,0.000000
0.299490,0.261535,0.400000,0.212672,0.524243,0.495847,0.585207,0.205982,0.400867,0.439797,0.300000,1.000000,0.305076,0.400000,1.000000
0.808557,0.751171,0.000000,0.157132,0.750758,0.660589,0.570284,0.205184,0.780852,0.085255,0.100000,1.000000,0.033902,0.200000,0.000000
0.077998,0.121580,0.300000,0.904274,0.095102,0.046416,0.213866,0.722371,0.243599,0.727428,0.600000,1.000000,0.969148,0.600000,1.000000
0.821482,0.800717,0.000000,0.155133,0.877201,0.971860,0.520512,0.150550,0.825186,0.127192,0.000000,0.000000,0.000000,0.000000,0.000000
0.946052,0.947617,0.000000,0.061241,0.982432,1.000000,0.654553,0.163547,0.708617,0.140879,0.000000,0.000000,0.000000,0.000000,0.000000
0.681023,0.721494,0.000000,0.359046,0.841234,0.806255,0.559738,0.132834,0.768205,0.008233,0.000000,0.000000,0.000000,0.000000,0.000000
0.807490,0.844182,0.100000,0.040823,0.676082,0.691799,0.540205,0.014066,0.744233,0.008255,0.000000,0.000000,0.000000,0.000000,0.000000
0.251096,0.266374,0.200000,0.698513,0.135651,0.169969,0.331411,0.256640,0.551342,0.300840,0.300000,0.000000,0.000000,0.000000,0.000000
0.824543,0.823265,0.100000,0.218390,0.738958,0.817733,0.569242,0.100039,0.958410,0.042385,0.000000,0.000000,0.000000,0.000000,0.000000
0.601449,0.501941,0.400000,0.231502,0.624971,0.676043,0.487055,0.382170,0.643429,0.445930,0.300000,0.000000,0.000000,0.000000,0.000000
0.871161,0.834620,0.100000,0.284089,0.801110,0.742397,0.479579,0.205869,0.543203,0.240076,0.000000,0.000000,0.000000,0.000000,0.000000
0.634029,0.593253,0.000000,0.672466,0.659431,0.710296,0.470871,0.372702,0.277175,0.674052,0.000000,0.000000,0.000000,0.000000,0.000000
0.360357,0.260253,0.300000,0.263497,0.317618,0.239149,0.089129,0.478000,0.363704,0.441210,0.100000,0.000000,0.000000,0.000000,0.000000
0.348579,0.462040,0.100000,0.415562,0.628938,0.452395,0.405723,0.545749,0.385307,0.629899,0.600000,1.000000,0.013872,0.200000,1.000000
0.326876,0.453439,0.400000,0.520123,0.554430,0.438083,0.333507,0.243970,0.324572,0.442570,0.400000,0.000000,0.000000,0.000000,1.000000
0.694535,0.689940,0.300000,0.211387,0.335090,0.273155,0.291642,0.308699,0.493302,0.450612,0.400000,1.000000,0.222974,0.400000,0.000000
0.593704,0.651512,0.600000,0.415067,0.477968,0.389862,0.413553,0.717492,0.232740,0.486380,0.500000,1.000000,0.035342,0.600000,1.000000
0.766463,0.780048,0.100000,0.040552,0.789832,0.671628,0.601563,0.226977,0.582456,0.142097,0.100000,0.000000,0.000000,0.000000,0.000000
0.799126,0.840736,0.200000,0.138400,0.906393,0.901992,0.704445,0.038803,0.337108,0.004690,0.000000,0.000000,0.000000,0.000000,0.000000
0.963712,0.989541,0.000000,0.079402,0.708584,0.798693,0.569843,0.037219,0.561546,0.017099,0.000000,0.000000,0.000000,0.000000,0.000000
0.910369,0.912738,0.000000,0.158544,0.525930,0.409628,0.598817,0.101615,0.481002,0.038498,0.000000,0.000000,0.000000,0.000000,0.000000
0.861630,0.858423,0.000000,0.062208,0.586016,0.596185,0.834327,0.132054,0.908187,0.130900,0.000000,0.000000,0.000000,0.000000,0.000000
0.329733,0.441218,0.200000,0.146829,0.593938,0.532168,0.429873,0.546411,0.424963,0.388492,0.600000,1.000000,0.437677,0.600000,0.000000
0.532845,0.664014,0.100000,0.208080,0.675991,0.498028,0.335596,0.752139,0.365697,0.755581,0.600000,1.000000,0.124339,0.200000,1.000000
0.489662,0.513115,0.000000,0.262845,0.899507,0.836381,0.465838,0.486687,0.650515,0.226311,0.200000,0.000000,0.000000,0.000000,0.000000
0.705343,0.682189,0.200000,0.159237,0.232940,0.331618,0.529550,0.513895,0.417414,0.494215,0.400000,0.000000,0.000000,0.000000,0.000000
0.890239,0.885619,0.000000,0.308046,0.844032,0.781322,0.555103,0.081890,0.822035,0.000624,0.000000,0.000000,0.000000,0.000000,0.000000
0.662987,0.588791,0.000000,0.093359,0.938278,0.849208,0.551908,0.059540,0.845477,0.180720,0.000000,0.000000,0.000000,0.000000,0.000000
0.567580,0.537626,0.000000,0.046397,0.707042,0.725753,0.632285,0.016981,0.710267,0.032343,0.000000,0.000000,0.000000,0.000000,0.000000
0.404068,0.473866,0.100000,0.423938,0.478630,0.304198,0.127547,0.456087,0.546264,0.641656,0.300000,1.000000,0.039676,0.400000,0.000000
0.541832,0.589529,0.200000,0.105961,0.849738,0.804763,0.504534,0.376764,0.740495,0.293300,0.100000,0.000000,0.000000,0.000000,0.000000
0.392693,0.197149,0.200000,0.451345,0.522319,0.361638,0.458369,0.287135,0.304901,0.625338,0.100000,1.000000,0.018196,0.200000,0.000000
0.872799,0.867753,0.000000,0.008780,0.390149,0.399507,0.583174,0.059995,0.877227,0.102577,0.000000,0.000000,0.000000,0.000000,0.000000
0.711893,0.698464,0.000000,0.031025,0.735603,0.783977,0.625499,0.138057,0.886796,0.030177,0.000000,0.000000,0.000000,0.000000,0.000000
0.688136,0.689605,0.000000,0.072152,0.804004,0.868313,0.452874,0.177181,0.899312,0.030962,0.000000,0.000000,0.000000,0.000000,0.000000
0.892927,0.935046,0.000000,0.076911,0.812277,0.762204,0.631304,0.044721,0.857196,0.023258,0.000000,0.000000,0.000000,0.000000,0.000000
0.709973,0.680432,0.000000,0.081430,0.565820,0.596436,0.579298,0.126339,0.914677,0.428475,0.100000,0.000000,0.000000,0.000000,0.000000
0.809644,0.813921,0.000000,0.224419,0.526476,0.359053,0.180944,0.394414,0.794243,0.131144,0.000000,0.000000,0.000000,0.000000,0.000000
0.826809,0.768626,0.200000,0.108975,0.873320,0.865231,0.613614,0.102290,0.906008,0.023668,0.000000,0.000000,0.000000,0.000000,0.000000
0.552586,0.477223,0.000000,0.047824,0.503977,0.620416,0.296058,0.088812,0.739070,0.318368,0.000000,0.000000,0.000000,0.000000,0.000000
0.631592,0.589950,0.200000,0.401556,0.405084,0.425133,0.388033,0.289564,0.278166,0.464520,0.000000,0.000000,0.000000,0.000000,0.000000
0.994201,0.954804,0.000000,0.026911,0.959803,0.986614,0.595298,0.028854,0.926943,0.007675,0.000000,0.000000,0.000000,0.000000,0.000000
0.817615,0.825378,0.000000,0.009140,0.733153,0.741517,0.507213,0.048962,0.822044,0.223304,0.000000,0.000000,0.000000,0.000000,0.000000
0.767579,0.750462,0.000000,0.040459,0.775852,0.774308,0.706526,0.035063,0.711341,0.019304,0.000000,0.000000,0.000000,0.000000,0.000000
0.699212,0.675590,0.000000,0.048221,0.718188,0.770863,0.498909,0.047445,0.955376,0.013908,0.000000,0.000000,0.000000,0.000000,0.000000
0.608413,0.577877,0.100000,0.139769,0.773364,0.675258,0.532330,0.035570,0.805344,0.270359,0.100000,0.000000,0.000000,0.000000,0.000000
0.803055,0.802906,0.000000,0.138130,0.846251,0.990010,0.420695,0.095357,0.730900,0.284353,0.000000,0.000000,0.000000,0.000000,0.000000
0.864021,0.874446,0.200000,0.103478,0.712879,0.599781,0.243713,0.103520,0.796528,0.173748,0.000000,0.000000,0.000000,0.000000,0.000000
0.802195,0.722687,0.000000,0.196594,0.815823,0.799343,0.643839,0.142558,0.872005,0.718930,0.100000,0.000000,0.000000,0.000000,0.000000
0.566766,0.572095,0.000000,0.162579,0.796991,0.789425,0.851044,0.082536,0.658039,0.393210,0.000000,0.000000,0.000000,0.000000,0.000000
0.998991,0.983818,0.000000,0.037112,0.917436,0.963098,0.601614,0.196755,0.815793,0.002735,0.000000,0.000000,0.000000,0.000000,0.000000
0.846431,0.936318,0.000000,0.109360,0.640963,0.689473,0.691261,0.162728,0.907333,0.011784,0.000000,0.000000,0.000000,0.000000,0.000000
0.193474,0.000000,0.000000,0.504199,0.626208,0.604217,0.633505,0.276449,0.711487,0.540200,0.400000,1.000000,0.344125,0.200000,1.000000
0.783240,0.744433,0.100000,0.271228,0.643804,0.593588,0.698289,0.092163,0.451776,0.174576,0.200000,0.000000,0.000000,0.000000,0.000000
0.468049,0.444425,0.300000,0.402855,0.239581,0.276093,0.530924,0.121628,0.553070,0.800988,0.300000,0.000000,0.000000,0.000000,0.000000
0.242950,0.164026,0.100000,0.572576,0.362418,0.209692,0.433358,0.116494,0.317965,0.381322,0.200000,0.000000,0.000000,0.000000,0.000000
0.862441,0.871415,0.100000,0.356197,0.642695,0.694977,0.429588,0.046812,0.749957,0.045258,0.200000,1.000000,0.004979,0.200000,0.000000
0.723500,0.725903,0.000000,0.170057,0.884329,0.883856,0.439076,0.040615,0.934921,0.049536,0.000000,0.000000,0.000000,0.000000,0.000000
0.357253,0.236335,0.200000,0.372008,0.421113,0.449655,0.300121,0.350655,0.500935,0.570617,0.000000,0.000000,0.000000,0.000000,0.000000
0.634186,0.689609,0.000000,0.094193,0.675862,0.607215,0.395984,0.040814,0.946217,0.106771,0.000000,0.000000,0.000000,0.000000,0.000000
0.740370,0.735367,0.000000,0.070797,0.720856,0.703076,0.249824,0.070628,0.940246,0.294530,0.200000,1.000000,0.021333,0.400000,0.000000
0.945743,1.000000,0.000000,0.053839,0.723193,0.698629,0.510903,0.030699,0.948174,0.062318,0.000000,0.000000,0.000000,0.000000,0.000000
0.462122,0.417387,0.200000,0.465930,0.501996,0.444763,0.236887,0.261721,0.297364,0.329413,0.100000,0.000000,0.000000,0.000000,1.000000
0.810514,0.816029,0.000000,0.028775,0.861370,0.966394,0.638385,0.098262,0.748480,0.145189,0.000000,0.000000,0.000000,0.000000,0.000000
0.799225,0.752828,0.000000,0.149650,0.893460,0.940651,0.400393,0.222255,0.637246,0.352802,0.100000,0.000000,0.000000,0.000000,0.000000
0.977699,1.000000,0.000000,0.071571,0.814757,0.898581,0.696876,0.050249,0.936930,0.150244,0.000000,0.000000,0.000000,0.000000,0.000000
0.847158,0.863812,0.000000,0.040847,0.861497,0.886397,0.783785,0.045269,0.844165,0.027477,0.000000,0.000000,0.000000,0.000000,0.000000
0.076877,0.162958,0.500000,0.777939,0.083879,0.000000,0.120739,0.641382,0.048927,0.565403,0.700000,1.000000,0.484796,0.800000,1.000000
0.925594,0.909731,0.000000,0.113028,0.908790,0.946459,0.444962,0.080299,0.880517,0.064884,0.000000,0.000000,0.000000,0.000000,0.000000
0.282789,0.238633,0.200000,0.343583,0.260287,0.314539,0.494423,0.658714,0.400554,0.272223,0.300000,1.000000,0.139792,0.200000,0.000000
0.492022,0.568454,0.600000,0.523832,0.570525,0.426010,0.222307,0.329553,0.457342,0.532297,0.200000,1.000000,0.023600,0.400000,0.000000
0.181848,0.189760,0.900000,0.469834,0.240052,0.200208,0.153635,0.780879,0.020976,0.838253,0.500000,1.000000,0.011061,0.600000,1.000000
0.908314,0.900767,0.000000,0.310738,0.788080,0.793947,0.665292,0.084881,0.823777,0.362967,0.000000,0.000000,0.000000,0.000000,0.000000
0.392485,0.502058,0.300000,0.223118,0.198792,0.046048,0.424855,0.485568,0.289145,0.478715,0.300000,1.000000,0.176486,0.600000,0.000000
0.517300,0.435476,0.000000,0.050463,0.806907,0.753234,0.507736,0.264469,0.861889,0.303891,0.200000,1.000000,0.034822,0.200000,0.000000
0.910090,0.877130,0.000000,0.148449,0.567478,0.600540,0.724718,0.066723,0.916721,0.188888,0.000000,0.000000,0.000000,0.000000,0.000000
0.370625,0.304005,0.400000,0.468790,0.285663,0.168530,0.539151,0.524353,0.257001,0.399790,0.000000,0.000000,0.000000,0.000000,0.000000
0.771835,0.755837,0.000000,0.339274,0.753788,0.629688,0.547707,0.392644,0.393310,0.374163,0.000000,0.000000,0.000000,0.000000,0.000000
0.444764,0.462171,0.000000,0.121126,0.816029,0.787993,0.747193,0.017395,0.803853,0.041956,0.000000,0.000000,0.000000,0.000000,0.000000
0.931459,0.945686,0.000000,0.066884,0.872660,0.918289,0.506458,0.191785,0.669093,0.152435,0.100000,0.000000,0.000000,0.000000,0.000000
0.641995,0.636822,0.100000,0.323635,0.574267,0.601698,0.754548,0.129533,0.817011,0.497764,0.000000,0.000000,0.000000,0.000000,0.000000
0.663644,0.694291,0.200000,0.156550,0.574422,0.507735,0.642661,0.140893,0.755858,0.054894,0.000000,0.000000,0.000000,0.000000,0.000000
0.778496,0.740719,0.100000,0.284087,0.680433,0.705243,0.299581,0.362195,0.845389,0.209331,0.000000,1.000000,0.004138,0.200000,0.000000
0.852275,0.853078,0.000000,0.082133,0.656223,0.643519,0.732519,0.115069,0.914782,0.006302,0.000000,0.000000,0.000000,0.000000,0.000000
0.997333,1.000000,0.000000,0.102407,0.800306,0.854017,0.558587,0.066952,0.991030,0.064780,0.000000,0.000000,0.000000,0.000000,0.000000
0.288223,0.319940,0.300000,0.336170,0.654512,0.595946,0.258183,0.577744,0.104412,0.764142,0.600000,1.000000,0.342041,0.400000,1.000000
0.927198,0.945677,0.000000,0.103555,0.939432,0.926156,0.573216,0.050921,0.865533,0.007274,0.000000,0.000000,0.000000,0.000000,0.000000
0.430483,0.586209,0.500000,0.510220,0.544650,0.412710,0.238558,0.480525,0.617143,0.460394,0.200000,1.000000,0.521847,0.400000,0.000000
0.275923,0.368968,0.200000,0.305911,0.325550,0.220856,0.319054,0.456707,0.459704,0.561335,0.500000,1.000000,0.052305,0.200000,1.000000
0.460448,0.436149,0.300000,0.190595,0.228749,0.292665,0.448912,0.111203,0.254403,0.379273,0.400000,0.000000,0.000000,0.000000,0.000000
0.156120,0.199640,0.400000,0.141574,0.162992,0.087366,0.246434,0.556801,0.314527,0.795241,0.800000,1.000000,0.348056,0.800000,1.000000
